receptor_0_1mA_1min: CV i vs E Scan 2,,receptor_0_1mA_1min: CV i vs E Scan 3,,receptor_0_1mA_1min: CV i vs E Scan 4,,receptor_0_1mA_1min: CV i vs E Scan 5,,receptor_0_1mA_5min [1]: CV i vs E Scan 2,,receptor_0_1mA_5min [1]: CV i vs E Scan 3,,receptor_0_1mA_5min [1]: CV i vs E Scan 4,,receptor_0_1mA_5min [1]: CV i vs E Scan 5,,receptor_0_1mA_10min [1]: CV i vs E Scan 2 [1],,receptor_0_1mA_10min [1]: CV i vs E Scan 3 [1],,receptor_0_1mA_10min [1]: CV i vs E Scan 4 [1],,receptor_0_1mA_10min [1]: CV i vs E Scan 5 [1],,receptor_0_1mA_15min [1]: CV i vs E Scan 2,,receptor_0_1mA_15min [1]: CV i vs E Scan 3,,receptor_0_1mA_15min [1]: CV i vs E Scan 4,,receptor_0_1mA_15min [1]: CV i vs E Scan 5,,receptor_0_1mA_20min [1]: CV i vs E Scan 2 [1],,receptor_0_1mA_20min [1]: CV i vs E Scan 3 [1],,receptor_0_1mA_20min [1]: CV i vs E Scan 4 [1],,receptor_0_1mA_20min [1]: CV i vs E Scan 5 [1],,receptor_0_1mA_25min [1]: CV i vs E Scan 2,,receptor_0_1mA_25min [1]: CV i vs E Scan 3,,receptor_0_1mA_25min [1]: CV i vs E Scan 4,,receptor_0_1mA_25min [1]: CV i vs E Scan 5,,receptor_0mA_1min [1]: CV i vs E Scan 2,,receptor_0mA_1min [1]: CV i vs E Scan 3,,receptor_0mA_1min [1]: CV i vs E Scan 4,,receptor_0mA_1min [1]: CV i vs E Scan 5
Date and time measurement:,2025-07-04 13:18:42,Date and time measurement:,2025-07-04 13:18:42,Date and time measurement:,2025-07-04 13:18:42,Date and time measurement:,2025-07-04 13:18:42,Date and time measurement:,2025-07-04 13:26:46,Date and time measurement:,2025-07-04 13:26:46,Date and time measurement:,2025-07-04 13:26:46,Date and time measurement:,2025-07-04 13:26:46,Date and time measurement:,2025-07-04 13:30:50,Date and time measurement:,2025-07-04 13:30:50,Date and time measurement:,2025-07-04 13:30:50,Date and time measurement:,2025-07-04 13:30:50,Date and time measurement:,2025-07-04 13:35:04,Date and time measurement:,2025-07-04 13:35:04,Date and time measurement:,2025-07-04 13:35:04,Date and time measurement:,2025-07-04 13:35:04,Date and time measurement:,2025-07-04 13:39:06,Date and time measurement:,2025-07-04 13:39:06,Date and time measurement:,2025-07-04 13:39:06,Date and time measurement:,2025-07-04 13:39:06,Date and time measurement:,2025-07-04 13:43:49,Date and time measurement:,2025-07-04 13:43:49,Date and time measurement:,2025-07-04 13:43:49,Date and time measurement:,2025-07-04 13:43:49,Date and time measurement:,2025-07-04 13:13:41,Date and time measurement:,2025-07-04 13:13:41,Date and time measurement:,2025-07-04 13:13:41,Date and time measurement:,2025-07-04 13:13:41,
V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA
0.0993366241455078,3.40994739532471,0.0993366241455078,3.45515155792236,0.0993366241455078,3.53349590301514,0.0993366241455078,3.64316940307617,0.0993366241455078,4.59756183624268,0.0993366241455078,4.67600250244141,0.0993366241455078,4.77089309692383,0.0993366241455078,4.8452320098877,0.0993366241455078,6.45377635955811,0.0993366241455078,6.41658306121826,0.0993366241455078,6.43851757049561,0.0993366241455078,6.47809505462646,0.0993366241455078,7.45370864868164,0.0993366241455078,7.33163833618164,0.0993366241455078,7.27537155151367,0.0993366241455078,7.24580764770508,0.0993366241455078,7.73504257202148,0.0993366241455078,7.64968872070313,0.0993366241455078,7.61344909667969,0.0993366241455078,7.61154174804688,0.0993366241455078,7.67877578735352,0.0993366241455078,7.61964797973633,0.0993366241455078,7.61392593383789,0.0993366241455078,7.65827178955078,0.0993366241455078,5.39488506317139,0.0993366241455078,5.4743480682373,0.0993366241455078,5.56113243103027,0.0993366241455078,5.66270351409912
0.149336814880371,3.70882987976074,0.149336814880371,3.75617980957031,0.149336814880371,3.84134292602539,0.149336814880371,3.955641746521,0.149336814880371,4.9137544631958,0.149336814880371,4.99009609222412,0.149336814880371,5.08694171905518,0.149336814880371,5.16547775268555,0.149336814880371,6.8190336227417,0.149336814880371,6.77182674407959,0.149336814880371,6.78994655609131,0.149336814880371,6.82857036590576,0.149336814880371,7.79607772827148,0.149336814880371,7.66494750976563,0.149336814880371,7.59103775024414,0.149336814880371,7.55813598632813,0.149336814880371,8.06215286254883,0.149336814880371,7.96392440795898,0.149336814880371,7.92339324951172,0.149336814880371,7.90813446044922,0.149336814880371,7.99921035766602,0.149336814880371,7.92720794677734,0.149336814880371,7.91957855224609,0.149336814880371,7.95486450195313,0.149336814880371,5.76713085174561,0.149336814880371,5.83102703094482,0.149336814880371,5.91113567352295,0.149336814880371,6.01365566253662
0.199337005615234,4.00365924835205,0.199337005615234,4.04323673248291,0.199337005615234,4.12987899780273,0.199337005615234,4.24837303161621,0.199337005615234,5.24654006958008,0.199337005615234,5.31682586669922,0.199337005615234,5.41903495788574,0.199337005615234,5.49866676330566,0.199337005615234,7.18238830566406,0.199337005615234,7.12564468383789,0.199337005615234,7.13899612426758,0.199337005615234,7.1723747253418,0.199337005615234,8.12509536743164,0.199337005615234,7.98919677734375,0.199337005615234,7.90670394897461,0.199337005615234,7.86569595336914,0.199337005615234,8.37543964385986,0.199337005615234,8.26958179473877,0.199337005615234,8.21760654449463,0.199337005615234,8.19710254669189,0.199337005615234,8.29914569854736,0.199337005615234,8.21760654449463,0.199337005615234,8.20520877838135,0.199337005615234,8.22189807891846,0.199337005615234,6.12809658050537,0.199337005615234,6.19246959686279,0.199337005615234,6.27210140228271,0.199337005615234,6.37271404266357
0.249258995056152,4.30525970458984,0.249258995056152,4.34378814697266,0.249258995056152,4.43128871917725,0.249258995056152,4.55521869659424,0.249258995056152,5.5949878692627,0.249258995056152,5.66174983978271,0.249258995056152,5.75854778289795,0.249258995056152,5.83531856536865,0.249258995056152,7.53620147705078,0.249258995056152,7.4785041809082,0.249258995056152,7.48613357543945,0.249258995056152,7.51426696777344,0.249258995056152,8.44315052032471,0.249258995056152,8.305344581604,0.249258995056152,8.21522235870361,0.249258995056152,8.17278385162354,0.249258995056152,8.66297245025635,0.249258995056152,8.55473041534424,0.249258995056152,8.50037097930908,0.249258995056152,8.47414493560791,0.249258995056152,8.57666492462158,0.249258995056152,8.49750995635986,0.249258995056152,8.46794605255127,0.249258995056152,8.4722375869751,0.249258995056152,6.49192333221436,0.249258995056152,6.5596342086792,0.249258995056152,6.64212703704834,0.249258995056152,6.74417018890381
0.299259185791016,4.60714626312256,0.299259185791016,4.64972877502441,0.299259185791016,4.73975563049316,0.299259185791016,4.86883544921875,0.299259185791016,5.93211650848389,0.299259185791016,5.99935054779053,0.299259185791016,6.09519481658936,0.299259185791016,6.16910457611084,0.299259185791016,7.87380218505859,0.299259185791016,7.81229019165039,0.299259185791016,7.81753540039063,0.299259185791016,7.83708572387695,0.299259185791016,8.73545169830322,0.299259185791016,8.59144687652588,0.299259185791016,8.5032320022583,0.299259185791016,8.457932472229,0.299259185791016,8.90902042388916,0.299259185791016,8.80459308624268,0.299259185791016,8.75309467315674,0.299259185791016,8.72496128082275,0.299259185791016,8.81794452667236,0.299259185791016,8.73545169830322,0.299259185791016,8.7015962600708,0.299259185791016,8.69921207427979,0.299259185791016,6.84049129486084,0.299259185791016,6.9134521484375,0.299259185791016,6.99737548828125,0.299259185791016,7.10561752319336
0.349259376525879,4.90445613861084,0.349259376525879,4.95409488677979,0.349259376525879,5.04655361175537,0.349259376525879,5.17973518371582,0.349259376525879,6.25541210174561,0.349259376525879,6.32550716400146,0.349259376525879,6.42039775848389,0.349259376525879,6.49049282073975,0.349259376525879,8.16992282867432,0.349259376525879,8.10792922973633,0.349259376525879,8.11079025268555,0.349259376525879,8.12557697296143,0.349259376525879,8.95908832550049,0.349259376525879,8.82128238677979,0.349259376525879,8.74212741851807,0.349259376525879,8.69396686553955,0.349259376525879,9.08211231231689,0.349259376525879,8.99485111236572,0.349259376525879,8.95575046539307,0.349259376525879,8.92666339874268,0.349259376525879,8.99914264678955,0.349259376525879,8.92189502716064,0.349259376525879,8.89233112335205,0.349259376525879,8.88231754302979,0.349259376525879,7.16379165649414,0.349259376525879,7.24246978759766,0.349259376525879,7.32639312744141,0.349259376525879,7.43988037109375
0.399181365966797,5.19170379638672,0.399181365966797,5.24739837646484,0.399181365966797,5.34655570983887,0.399181365966797,5.48197746276855,0.399181365966797,6.55343532562256,0.399181365966797,6.62734508514404,0.399181365966797,6.71842098236084,0.399181365966797,6.78756237030029,0.399181365966797,8.40500354766846,0.399181365966797,8.34778308868408,0.399181365966797,8.34253787994385,0.399181365966797,8.35731983184814,0.399181365966797,9.10976886749268,0.399181365966797,8.97863864898682,0.399181365966797,8.90663623809814,0.399181365966797,8.86276721954346,0.399181365966797,9.19130802154541,0.399181365966797,9.11262989044189,0.399181365966797,9.0835428237915,0.399181365966797,9.06160831451416,0.399181365966797,9.11072254180908,0.399181365966797,9.04205799102783,0.399181365966797,9.01678562164307,0.399181365966797,9.00200366973877,0.399181365966797,7.44321823120117,0.399181365966797,7.53524780273438,0.399181365966797,7.6158332824707,0.399181365966797,7.72932052612305
0.44918155670166,5.46814918518066,0.44918155670166,5.53729057312012,0.44918155670166,5.62694072723389,0.44918155670166,5.76283931732178,0.44918155670166,6.82284832000732,0.44918155670166,6.89580917358398,0.44918155670166,6.98211669921875,0.44918155670166,7.04982757568359,0.44918155670166,8.58763217926025,0.44918155670166,8.52850437164307,0.44918155670166,8.51992130279541,0.44918155670166,8.53804111480713,0.44918155670166,9.22420978546143,0.44918155670166,9.08974170684814,0.44918155670166,9.0225076675415,0.44918155670166,8.97816181182861,0.44918155670166,9.27093982696533,0.44918155670166,9.19178485870361,0.44918155670166,9.16555881500244,0.44918155670166,9.1441011428833,0.44918155670166,9.17986392974854,0.44918155670166,9.11262989044189,0.44918155670166,9.09117221832275,0.44918155670166,9.07352924346924,0.44918155670166,7.67496109008789,0.44918155670166,7.77795791625977,0.44918155670166,7.85854339599609,0.44918155670166,7.97632217407227
0.499181747436523,5.71849346160889,0.499181747436523,5.80384731292725,0.499181747436523,5.88920116424561,0.499181747436523,6.02271556854248,0.499181747436523,7.0512580871582,0.499181747436523,7.11992263793945,0.499181747436523,7.2028923034668,0.499181747436523,7.26583480834961,0.499181747436523,8.73831272125244,0.499181747436523,8.67393970489502,0.499181747436523,8.66058826446533,0.499181747436523,8.67775440216064,0.499181747436523,9.31957721710205,0.499181747436523,9.17652606964111,0.499181747436523,9.11119937896729,0.499181747436523,9.06160831451416,0.499181747436523,9.34580326080322,0.499181747436523,9.25854206085205,0.499181747436523,9.22659397125244,0.499181747436523,9.20227527618408,0.499181747436523,9.2361307144165,0.499181747436523,9.15697574615479,0.499181747436523,9.13456439971924,0.499181747436523,9.11596775054932,0.499181747436523,7.86378860473633,0.499181747436523,7.97536849975586,0.499181747436523,8.0583381652832,0.499181747436523,8.17516803741455
0.549103736877441,5.94785213470459,0.549103736877441,6.04417324066162,0.549103736877441,6.12714290618896,0.549103736877441,6.25827312469482,0.549103736877441,7.24008560180664,0.549103736877441,7.30827331542969,0.549103736877441,7.3869514465332,0.549103736877441,7.44321823120117,0.549103736877441,8.87564182281494,0.549103736877441,8.80411624908447,0.549103736877441,8.78361225128174,0.549103736877441,8.80506992340088,0.549103736877441,9.41494941711426,0.549103736877441,9.26235675811768,0.549103736877441,9.19893741607666,0.549103736877441,9.13933277130127,0.549103736877441,9.43402290344238,0.549103736877441,9.33483600616455,0.549103736877441,9.29144382476807,0.549103736877441,9.26235675811768,0.549103736877441,9.2962121963501,0.549103736877441,9.20608997344971,0.549103736877441,9.17795658111572,0.549103736877441,9.15745258331299,0.549103736877441,8.03449630737305,0.549103736877441,8.14751148223877,0.549103736877441,8.23286533355713,0.549103736877441,8.33872318267822
0.599103927612305,6.15336894989014,0.599103927612305,6.25207424163818,0.599103927612305,6.33742809295654,0.599103927612305,6.46712779998779,0.599103927612305,7.4012565612793,0.599103927612305,7.46801376342773,0.599103927612305,7.54240036010742,0.599103927612305,7.59103775024414,0.599103927612305,9.01154041290283,0.599103927612305,8.93333911895752,0.599103927612305,8.90568256378174,0.599103927612305,8.92380237579346,0.599103927612305,9.52366828918457,0.599103927612305,9.36106204986572,0.599103927612305,9.29192066192627,0.599103927612305,9.22659397125244,0.599103927612305,9.5427417755127,0.599103927612305,9.42734718322754,0.599103927612305,9.37393665313721,0.599103927612305,9.33722019195557,0.599103927612305,9.37489032745361,0.599103927612305,9.27237033843994,0.599103927612305,9.23851490020752,0.599103927612305,9.21371936798096,0.599103927612305,8.19614887237549,0.599103927612305,8.31106662750244,0.599103927612305,8.3964204788208,0.599103927612305,8.49750995635986
0.649104118347168,6.34171962738037,0.649104118347168,6.437087059021,0.649104118347168,6.52720928192139,0.649104118347168,6.65833950042725,0.649104118347168,7.55050659179688,0.649104118347168,7.61249542236328,0.649104118347168,7.68259048461914,0.649104118347168,7.72312164306641,0.649104118347168,9.15792942047119,0.649104118347168,9.07734394073486,0.649104118347168,9.0372896194458,0.649104118347168,9.04921054840088,0.649104118347168,9.65384483337402,0.649104118347168,9.48361396789551,0.649104118347168,9.40493583679199,0.649104118347168,9.33578968048096,0.649104118347168,9.67864036560059,0.649104118347168,9.54751014709473,0.649104118347168,9.48122978210449,0.649104118347168,9.4373607635498,0.649104118347168,9.48409080505371,0.649104118347168,9.36773777008057,0.649104118347168,9.32482242584229,0.649104118347168,9.29478168487549,0.649104118347168,8.36876392364502,0.649104118347168,8.48177433013916,0.649104118347168,8.5647439956665,0.649104118347168,8.66058826446533
0.699026107788086,6.5143346786499,0.699026107788086,6.60827159881592,0.699026107788086,6.70030117034912,0.699026107788086,6.83238506317139,0.699026107788086,7.691650390625,0.699026107788086,7.75125503540039,0.699026107788086,7.81467437744141,0.699026107788086,7.84996032714844,0.699026107788086,9.3119478225708,0.699026107788086,9.22802448272705,0.699026107788086,9.17986392974854,0.699026107788086,9.18415546417236,0.699026107788086,9.79737281799316,0.699026107788086,9.62285041809082,0.699026107788086,9.53654289245605,0.699026107788086,9.46215629577637,0.699026107788086,9.83027458190918,0.699026107788086,9.69056129455566,0.699026107788086,9.61236000061035,0.699026107788086,9.56419944763184,0.699026107788086,9.6190357208252,0.699026107788086,9.48885917663574,0.699026107788086,9.43974494934082,0.699026107788086,9.40350532531738,0.699026107788086,8.55377674102783,0.699026107788086,8.66106510162354,0.699026107788086,8.74260425567627,0.699026107788086,8.83129596710205
0.749026298522949,6.67741298675537,0.749026298522949,6.77134990692139,0.749026298522949,6.86290264129639,0.749026298522949,6.99356079101563,0.749026298522949,7.8294563293457,0.749026298522949,7.88763046264648,0.749026298522949,7.94389724731445,0.749026298522949,7.97775268554688,0.749026298522949,9.46978569030762,0.749026298522949,9.38490867614746,0.749026298522949,9.33388233184814,0.749026298522949,9.32911396026611,0.749026298522949,9.94662284851074,0.749026298522949,9.77066993713379,0.749026298522949,9.68340873718262,0.749026298522949,9.6047306060791,0.749026298522949,9.99764442443848,0.749026298522949,9.85316276550293,0.749026298522949,9.76637840270996,0.749026298522949,9.71487998962402,0.749026298522949,9.77496147155762,0.749026298522949,9.6347713470459,0.749026298522949,9.57898139953613,0.749026298522949,9.53892707824707,0.749026298522949,8.7478494644165,0.749026298522949,8.84989261627197,0.749026298522949,8.92857074737549,0.749026298522949,9.01010990142822
0.799026489257813,6.84049129486084,0.799026489257813,6.93061828613281,0.799026489257813,7.02264785766602,0.799026489257813,7.14805603027344,0.799026489257813,7.97012329101563,0.799026489257813,8.0278205871582,0.799026489257813,8.08027267456055,0.799026489257813,8.11126708984375,0.799026489257813,9.63810920715332,0.799026489257813,9.55418586730957,0.799026489257813,9.50030326843262,0.799026489257813,9.49028968811035,0.799026489257813,10.1087474822998,0.799026489257813,9.93470191955566,0.799026489257813,9.8483943939209,0.799026489257813,9.76685523986816,0.799026489257813,10.1836109161377,0.799026489257813,10.0386524200439,0.799026489257813,9.94519233703613,0.799026489257813,9.89130973815918,0.799026489257813,9.95425224304199,0.799026489257813,9.80786323547363,0.799026489257813,9.74635124206543,0.799026489257813,9.70343589782715,0.799026489257813,8.95336627960205,0.799026489257813,9.05111789703369,0.799026489257813,9.12598133087158,0.799026489257813,9.20227527618408
0.84894847869873,7.00643539428711,0.84894847869873,7.09131240844727,0.84894847869873,7.18286514282227,0.84894847869873,7.30350494384766,0.84894847869873,8.11555862426758,0.84894847869873,8.17326068878174,0.84894847869873,8.22380542755127,0.84894847869873,8.25289249420166,0.84894847869873,9.81596946716309,0.84894847869873,9.73538398742676,0.84894847869873,9.6815013885498,0.84894847869873,9.66814994812012,0.84894847869873,10.2856540679932,0.84894847869873,10.1154232025146,0.84894847869873,10.0291156768799,0.84894847869873,9.94709968566895,0.84894847869873,10.386266708374,0.84894847869873,10.2427387237549,0.84894847869873,10.1459407806396,0.84894847869873,10.0901508331299,0.84894847869873,10.1526165008545,0.84894847869873,10.0052738189697,0.84894847869873,9.9394702911377,0.84894847869873,9.8946475982666,0.84894847869873,9.1741418838501,0.84894847869873,9.26378726959229,0.84894847869873,9.33435916900635,0.84894847869873,9.40255165100098
0.898948669433594,7.18286514282227,0.898948669433594,7.26202011108398,0.898948669433594,7.35118865966797,0.898948669433594,7.46896743774414,0.898948669433594,8.27196598052979,0.898948669433594,8.32918643951416,0.898948669433594,8.37782382965088,0.898948669433594,8.40595722198486,0.898948669433594,10.0143337249756,0.898948669433594,9.9404239654541,0.898948669433594,9.88844871520996,0.898948669433594,9.87366676330566,0.898948669433594,10.4864025115967,0.898948669433594,10.3233242034912,0.898948669433594,10.2379703521729,0.898948669433594,10.1554775238037,0.898948669433594,10.6189632415771,0.898948669433594,10.4782962799072,0.898948669433594,10.3810214996338,0.898948669433594,10.322847366333,0.898948669433594,10.3829288482666,0.898948669433594,10.2365398406982,0.898948669433594,10.1693058013916,0.898948669433594,10.1230525970459,0.898948669433594,9.41733360290527,0.898948669433594,9.4969654083252,0.898948669433594,9.56229209899902,0.898948669433594,9.62523460388184
0.948948860168457,7.37789154052734,0.948948860168457,7.4479866027832,0.948948860168457,7.53143310546875,0.948948860168457,7.64730453491211,0.948948860168457,8.44028949737549,0.948948860168457,8.49846363067627,0.948948860168457,8.54614734649658,0.948948860168457,8.57332706451416,0.948948860168457,10.2427387237549,0.948948860168457,10.1735973358154,0.948948860168457,10.1263904571533,0.948948860168457,10.1111316680908,0.948948860168457,10.7191038131714,0.948948860168457,10.5660343170166,0.948948860168457,10.4830646514893,0.948948860168457,10.4005718231201,0.948948860168457,10.8879041671753,0.948948860168457,10.753436088562,0.948948860168457,10.6575918197632,0.948948860168457,10.5994129180908,0.948948860168457,10.6518697738647,0.948948860168457,10.5102443695068,0.948948860168457,10.4430103302002,0.948948860168457,10.3972339630127,0.948948860168457,9.68722343444824,0.948948860168457,9.7563648223877,0.948948860168457,9.81644630432129,0.948948860168457,9.87366676330566
0.998870849609375,7.59151458740234,0.998870849609375,7.65016555786133,0.998870849609375,7.72836685180664,0.998870849609375,7.83851623535156,0.998870849609375,8.62720966339111,0.998870849609375,8.6858606338501,0.998870849609375,8.7316370010376,0.998870849609375,8.76024723052979,0.998870849609375,10.5193042755127,0.998870849609375,10.4563617706299,0.998870849609375,10.4129695892334,0.998870849609375,10.3972339630127,0.998870849609375,10.9966230392456,0.998870849609375,10.8588171005249,0.998870849609375,10.781569480896,0.998870849609375,10.7014608383179,0.998870849609375,11.2126302719116,0.998870849609375,11.0886526107788,0.998870849609375,10.9947156906128,0.998870849609375,10.9379720687866,0.998870849609375,10.9770727157593,0.998870849609375,10.8435583114624,0.998870849609375,10.7796621322632,0.998870849609375,10.7353162765503,0.998870849609375,9.99716758728027,0.998870849609375,10.0534343719482,0.998870849609375,10.1063632965088,0.998870849609375,10.1573848724365
0.948948860168457,6.70363903045654,0.948948860168457,6.71603679656982,0.948948860168457,6.75132274627686,0.948948860168457,6.81617259979248,0.948948860168457,7.31399536132813,0.948948860168457,7.32925415039063,0.948948860168457,7.33974456787109,0.948948860168457,7.34165191650391,0.948948860168457,8.59240055084229,0.948948860168457,8.50084781646729,0.948948860168457,8.43456745147705,0.948948860168457,8.39212894439697,0.948948860168457,8.87278079986572,0.948948860168457,8.72925281524658,0.948948860168457,8.63770008087158,0.948948860168457,8.55329990386963,0.948948860168457,8.95384311676025,0.948948860168457,8.81412982940674,0.948948860168457,8.71160984039307,0.948948860168457,8.641037940979,0.948948860168457,8.73783588409424,0.948948860168457,8.58953952789307,0.948948860168457,8.50895404815674,0.948948860168457,8.44696521759033,0.948948860168457,8.51944446563721,0.948948860168457,8.50132465362549,0.948948860168457,8.49512577056885,0.948948860168457,8.49178791046143
0.898948669433594,5.89206218719482,0.898948669433594,5.85963726043701,0.898948669433594,5.8577299118042,0.898948669433594,5.887770652771,0.898948669433594,6.14240169525146,0.898948669433594,6.12523555755615,0.898948669433594,6.10854625701904,0.898948669433594,6.08994960784912,0.898948669433594,6.90153121948242,0.898948669433594,6.7880392074585,0.898948669433594,6.70554637908936,0.898948669433594,6.64308071136475,0.898948669433594,7.02980041503906,0.898948669433594,6.8834114074707,0.898948669433594,6.78517818450928,0.898948669433594,6.69791698455811,0.898948669433594,7.00834274291992,0.898948669433594,6.86004161834717,0.898948669433594,6.75370693206787,0.898948669433594,6.67407512664795,0.898948669433594,6.81474208831787,0.898948669433594,6.65881633758545,0.898948669433594,6.56774044036865,0.898948669433594,6.49383068084717,0.898948669433594,7.18143463134766,0.898948669433594,7.10371017456055,0.898948669433594,7.0512580871582,0.898948669433594,7.00643539428711
0.84894847869873,5.12482643127441,0.84894847869873,5.05187034606934,0.84894847869873,5.01944541931152,0.84894847869873,5.00943183898926,0.84894847869873,5.06808280944824,0.84894847869873,5.02516746520996,0.84894847869873,4.98702049255371,0.84894847869873,4.95268821716309,0.84894847869873,5.37278175354004,0.84894847869873,5.2440357208252,0.84894847869873,5.14819145202637,0.84894847869873,5.07094383239746,0.84894847869873,5.3813648223877,0.84894847869873,5.23497581481934,0.84894847869873,5.13340950012207,0.84894847869873,5.04519462585449,0.84894847869873,5.27693748474121,0.84894847869873,5.12434959411621,0.84894847869873,5.0165843963623,0.84894847869873,4.93266105651855,0.84894847869873,5.10622978210449,0.84894847869873,4.94791984558105,0.84894847869873,4.84969139099121,0.84894847869873,4.76815223693848,0.84894847869873,5.93640804290771,0.84894847869873,5.8124303817749,0.84894847869873,5.72326183319092,0.84894847869873,5.64649105072021
0.799026489257813,4.3904972076416,0.799026489257813,4.28511142730713,0.799026489257813,4.22789096832275,0.799026489257813,4.19022083282471,0.799026489257813,4.07434940338135,0.799026489257813,4.00997638702393,0.799026489257813,3.95370960235596,0.799026489257813,3.90602588653564,0.799026489257813,3.97755146026611,0.799026489257813,3.83688449859619,0.799026489257813,3.7319803237915,0.799026489257813,3.64424228668213,0.799026489257813,3.89362812042236,0.799026489257813,3.74962329864502,0.799026489257813,3.64710330963135,0.799026489257813,3.55984210968018,0.799026489257813,3.72148990631104,0.799026489257813,3.56937885284424,0.799026489257813,3.46256732940674,0.799026489257813,3.37625980377197,0.799026489257813,3.57557773590088,0.799026489257813,3.41774463653564,0.799026489257813,3.31617832183838,0.799026489257813,3.22987079620361,0.799026489257813,4.7710132598877,0.799026489257813,4.61127281188965,0.799026489257813,4.49349403381348,0.799026489257813,4.39192771911621
0.749026298522949,3.6852502822876,0.749026298522949,3.55364322662354,0.749026298522949,3.47544193267822,0.749026298522949,3.41392993927002,0.749026298522949,3.14547061920166,0.749026298522949,3.06249618530273,0.749026298522949,2.99144744873047,0.749026298522949,2.93422698974609,0.749026298522949,2.69199371337891,0.749026298522949,2.54369735717773,0.749026298522949,2.43307113647461,0.749026298522949,2.33818054199219,0.749026298522949,2.5379753112793,0.749026298522949,2.39921569824219,0.749026298522949,2.29812622070313,0.749026298522949,2.21372604370117,0.749026298522949,2.31243133544922,0.749026298522949,2.16508865356445,0.749026298522949,2.06161499023438,0.749026298522949,1.9743537902832,0.749026298522949,2.19131469726563,0.749026298522949,2.03777313232422,0.749026298522949,1.93477630615234,0.749026298522949,1.84655666351318,0.749026298522949,3.67285251617432,0.749026298522949,3.48450183868408,0.749026298522949,3.34288120269775,0.749026298522949,3.22271823883057
0.699026107788086,3.01004409790039,0.699026107788086,2.85554885864258,0.699026107788086,2.75922775268555,0.699026107788086,2.6762580871582,0.699026107788086,2.27666854858398,0.699026107788086,2.17891693115234,0.699026107788086,2.095947265625,0.699026107788086,2.03157424926758,0.699026107788086,1.51181697845459,0.699026107788086,1.35875225067139,0.699026107788086,1.24621868133545,0.699026107788086,1.14799022674561,0.699026107788086,1.30677700042725,0.699026107788086,1.17564678192139,0.699026107788086,1.07789516448975,0.699026107788086,0.997786521911621,0.699026107788086,1.04117870330811,0.699026107788086,0.900511741638184,0.699026107788086,0.801806449890137,0.699026107788086,0.717406272888184,0.699026107788086,0.944857597351074,0.699026107788086,0.797514915466309,0.699026107788086,0.696425437927246,0.699026107788086,0.609159469604492,0.699026107788086,2.63954162597656,0.699026107788086,2.42830276489258,0.699026107788086,2.26903915405273,0.699026107788086,2.13457107543945
0.649104118347168,2.36202239990234,0.649104118347168,2.1875,0.649104118347168,2.07448959350586,0.649104118347168,1.97149276733398,0.649104118347168,1.46222591400146,0.649104118347168,1.35207653045654,0.649104118347168,1.26052379608154,0.649104118347168,1.19042873382568,0.649104118347168,0.428438186645508,0.649104118347168,0.275373458862305,0.649104118347168,0.164270401000977,0.649104118347168,0.0650882720947266,0.649104118347168,0.18763542175293,0.649104118347168,0.0655651092529297,0.649104118347168,-0.0269412994384766,0.649104118347168,-0.101804733276367,0.649104118347168,-0.106573104858398,0.649104118347168,-0.238180160522461,0.649104118347168,-0.330209732055664,0.649104118347168,-0.410795211791992,0.649104118347168,-0.17857551574707,0.649104118347168,-0.31733512878418,0.649104118347168,-0.414133071899414,0.649104118347168,-0.49901008605957,0.649104118347168,1.66726589202881,0.649104118347168,1.43790721893311,0.649104118347168,1.26529216766357,0.649104118347168,1.12081050872803
0.599103927612305,1.74117565155029,0.599103927612305,1.54757976531982,0.599103927612305,1.41978740692139,0.599103927612305,1.30105495452881,0.599103927612305,0.701193809509277,0.599103927612305,0.582456588745117,0.599103927612305,0.484704971313477,0.599103927612305,0.410318374633789,0.599103927612305,-0.559568405151367,0.599103927612305,-0.70930004119873,0.599103927612305,-0.817065238952637,0.599103927612305,-0.915770530700684,0.599103927612305,-0.827078819274902,0.599103927612305,-0.939135551452637,0.599103927612305,-1.02401256561279,0.599103927612305,-1.09220027923584,0.599103927612305,-1.14036083221436,0.599103927612305,-1.26100063323975,0.599103927612305,-1.3454008102417,0.599103927612305,-1.41978740692139,0.599103927612305,-1.18804454803467,0.599103927612305,-1.3153600692749,0.599103927612305,-1.4069128036499,0.599103927612305,-1.48702144622803,0.599103927612305,0.75650691986084,0.599103927612305,0.515222549438477,0.599103927612305,0.333070755004883,0.599103927612305,0.180959701538086
