receptor_0_3mA_5min: CV i vs E Scan 2,,receptor_0_3mA_5min: CV i vs E Scan 3,,receptor_0_3mA_5min: CV i vs E Scan 4,,receptor_0_3mA_5min: CV i vs E Scan 5,,receptor_0_3mA_10min: CV i vs E Scan 2,,receptor_0_3mA_10min: CV i vs E Scan 3,,receptor_0_3mA_10min: CV i vs E Scan 4,,receptor_0_3mA_10min: CV i vs E Scan 5,,receptor_0_3mA_15min: CV i vs E Scan 2,,receptor_0_3mA_15min: CV i vs E Scan 3,,receptor_0_3mA_15min: CV i vs E Scan 4,,receptor_0_3mA_15min: CV i vs E Scan 5,,receptor_0_3mA_20min: CV i vs E Scan 2,,receptor_0_3mA_20min: CV i vs E Scan 3,,receptor_0_3mA_20min: CV i vs E Scan 4,,receptor_0_3mA_20min: CV i vs E Scan 5,,receptor_0_3mA_25min: CV i vs E Scan 2,,receptor_0_3mA_25min: CV i vs E Scan 3,,receptor_0_3mA_25min: CV i vs E Scan 4,,receptor_0_3mA_25min: CV i vs E Scan 5,,receptor_0_3mA_30min: CV i vs E Scan 2,,receptor_0_3mA_30min: CV i vs E Scan 3,,receptor_0_3mA_30min: CV i vs E Scan 4,,receptor_0_3mA_30min: CV i vs E Scan 5,,receptor_0mA_2min: CV i vs E Scan 2,,receptor_0mA_2min: CV i vs E Scan 3,,receptor_0mA_2min: CV i vs E Scan 4,,receptor_0mA_2min: CV i vs E Scan 5
Date and time measurement:,2025-07-01 17:32:40,Date and time measurement:,2025-07-01 17:32:40,Date and time measurement:,2025-07-01 17:32:40,Date and time measurement:,2025-07-01 17:32:40,Date and time measurement:,2025-07-01 17:36:44,Date and time measurement:,2025-07-01 17:36:44,Date and time measurement:,2025-07-01 17:36:44,Date and time measurement:,2025-07-01 17:36:44,Date and time measurement:,2025-07-01 17:41:05,Date and time measurement:,2025-07-01 17:41:05,Date and time measurement:,2025-07-01 17:41:05,Date and time measurement:,2025-07-01 17:41:05,Date and time measurement:,2025-07-01 17:45:04,Date and time measurement:,2025-07-01 17:45:04,Date and time measurement:,2025-07-01 17:45:04,Date and time measurement:,2025-07-01 17:45:04,Date and time measurement:,2025-07-01 17:49:10,Date and time measurement:,2025-07-01 17:49:10,Date and time measurement:,2025-07-01 17:49:10,Date and time measurement:,2025-07-01 17:49:10,Date and time measurement:,2025-07-01 17:53:15,Date and time measurement:,2025-07-01 17:53:15,Date and time measurement:,2025-07-01 17:53:15,Date and time measurement:,2025-07-01 17:53:15,Date and time measurement:,2025-07-01 17:28:35,Date and time measurement:,2025-07-01 17:28:35,Date and time measurement:,2025-07-01 17:28:35,Date and time measurement:,2025-07-01 17:28:35,
V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA
0.0993366241455078,5.2132568359375,0.0993366241455078,5.27276611328125,0.0993366241455078,5.32445526123047,0.0993366241455078,5.3823184967041,0.0993366241455078,6.82761669158936,0.0993366241455078,6.82761669158936,0.0993366241455078,6.8347692489624,0.0993366241455078,6.82952404022217,0.0993366241455078,7.24628448486328,0.0993366241455078,7.23913192749023,0.0993366241455078,7.23579406738281,0.0993366241455078,7.25820541381836,0.0993366241455078,7.97536849975586,0.0993366241455078,7.86903381347656,0.0993366241455078,7.8594970703125,0.0993366241455078,7.86569595336914,0.0993366241455078,7.78844833374023,0.0993366241455078,7.64301300048828,0.0993366241455078,7.5543212890625,0.0993366241455078,7.5242805480957,0.0993366241455078,8.15943241119385,0.0993366241455078,8.07550430297852,0.0993366241455078,7.99491882324219,0.0993366241455078,7.95915603637695,0.0993366241455078,3.78803253173828,0.0993366241455078,3.85488510131836,0.0993366241455078,3.98420429229736,0.0993366241455078,4.08243274688721
0.149336814880371,5.53919792175293,0.149336814880371,5.59451103210449,0.149336814880371,5.63409328460693,0.149336814880371,5.67986965179443,0.149336814880371,7.05745697021484,0.149336814880371,7.05650329589844,0.149336814880371,7.06031799316406,0.149336814880371,7.04696655273438,0.149336814880371,7.42176055908203,0.149336814880371,7.41270065307617,0.149336814880371,7.40459442138672,0.149336814880371,7.42605209350586,0.149336814880371,8.12223434448242,0.149336814880371,8.01351547241211,0.149336814880371,8.00350189208984,0.149336814880371,8.0120849609375,0.149336814880371,7.94628143310547,0.149336814880371,7.81133651733398,0.149336814880371,7.72693634033203,0.149336814880371,7.69594192504883,0.149336814880371,8.2891321182251,0.149336814880371,8.22332859039307,0.149336814880371,8.14131259918213,0.149336814880371,8.10649871826172,0.149336814880371,4.07809352874756,0.149336814880371,4.1556282043457,0.149336814880371,4.28489875793457,0.149336814880371,4.38103008270264
0.199337005615234,5.83245754241943,0.199337005615234,5.88586330413818,0.199337005615234,5.91638088226318,0.199337005615234,5.95881938934326,0.199337005615234,7.23960876464844,0.199337005615234,7.24151611328125,0.199337005615234,7.24103927612305,0.199337005615234,7.22959518432617,0.199337005615234,7.53286361694336,0.199337005615234,7.53143310546875,0.199337005615234,7.53000259399414,0.199337005615234,7.5538444519043,0.199337005615234,8.20377826690674,0.199337005615234,8.10173034667969,0.199337005615234,8.09505462646484,0.199337005615234,8.10268402099609,0.199337005615234,8.03926467895508,0.199337005615234,7.9205322265625,0.199337005615234,7.83946990966797,0.199337005615234,7.81133651733398,0.199337005615234,8.35970401763916,0.199337005615234,8.31249713897705,0.199337005615234,8.23572635650635,0.199337005615234,8.20520877838135,0.199337005615234,4.34860420227051,0.199337005615234,4.43543720245361,0.199337005615234,4.56613826751709,0.199337005615234,4.66083908081055
0.249258995056152,6.09424114227295,0.249258995056152,6.15146160125732,0.249258995056152,6.17387294769287,0.249258995056152,6.21154308319092,0.249258995056152,7.36978530883789,0.249258995056152,7.37550735473633,0.249258995056152,7.37598419189453,0.249258995056152,7.36835479736328,0.249258995056152,7.59771347045898,0.249258995056152,7.60581970214844,0.249258995056152,7.61440277099609,0.249258995056152,7.6453971862793,0.249258995056152,8.24192523956299,0.249258995056152,8.14608097076416,0.249258995056152,8.13940525054932,0.249258995056152,8.15132617950439,0.249258995056152,8.09600830078125,0.249258995056152,7.9810905456543,0.249258995056152,7.90288925170898,0.249258995056152,7.87618637084961,0.249258995056152,8.40643405914307,0.249258995056152,8.35827350616455,0.249258995056152,8.28722476959229,0.249258995056152,8.26147556304932,0.249258995056152,4.59923076629639,0.249258995056152,4.69788932800293,0.249258995056152,4.83130836486816,0.249258995056152,4.92100238800049
0.299259185791016,6.30309581756592,0.299259185791016,6.36889934539795,0.299259185791016,6.38558864593506,0.299259185791016,6.4223051071167,0.299259185791016,7.47182846069336,0.299259185791016,7.47373580932617,0.299259185791016,7.4785041809082,0.299259185791016,7.47468948364258,0.299259185791016,7.65684127807617,0.299259185791016,7.66351699829102,0.299259185791016,7.67734527587891,0.299259185791016,7.70929336547852,0.299259185791016,8.27196598052979,0.299259185791016,8.17087650299072,0.299259185791016,8.16086292266846,0.299259185791016,8.17183017730713,0.299259185791016,8.14035892486572,0.299259185791016,8.01780700683594,0.299259185791016,7.93722152709961,0.299259185791016,7.90908813476563,0.299259185791016,8.45459461212158,0.299259185791016,8.39260578155518,0.299259185791016,8.31869602203369,0.299259185791016,8.29246997833252,0.299259185791016,4.83440780639648,0.299259185791016,4.94265079498291,0.299259185791016,5.06982326507568,0.299259185791016,5.15589332580566
0.349259376525879,6.45949840545654,0.349259376525879,6.53102397918701,0.349259376525879,6.55057430267334,0.349259376525879,6.58729076385498,0.349259376525879,7.57482528686523,0.349259376525879,7.56528854370117,0.349259376525879,7.569580078125,0.349259376525879,7.56624221801758,0.349259376525879,7.73361206054688,0.349259376525879,7.73408889770508,0.349259376525879,7.74600982666016,0.349259376525879,7.77223587036133,0.349259376525879,8.31488132476807,0.349259376525879,8.20616245269775,0.349259376525879,8.18947315216064,0.349259376525879,8.19710254669189,0.349259376525879,8.18708896636963,0.349259376525879,8.05404663085938,0.349259376525879,7.96726226806641,0.349259376525879,7.935791015625,0.349259376525879,8.51706027984619,0.349259376525879,8.43599796295166,0.349259376525879,8.35779666900635,0.349259376525879,8.32441806793213,0.349259376525879,5.04164218902588,0.349259376525879,5.15970802307129,0.349259376525879,5.27979850769043,0.349259376525879,5.36038398742676
0.399181365966797,6.59205913543701,0.399181365966797,6.66215419769287,0.399181365966797,6.68456554412842,0.399181365966797,6.72080516815186,0.399181365966797,7.68545150756836,0.399181365966797,7.66256332397461,0.399181365966797,7.66828536987305,0.399181365966797,7.66208648681641,0.399181365966797,7.83231735229492,0.399181365966797,7.82468795776367,0.399181365966797,7.83041000366211,0.399181365966797,7.84757614135742,0.399181365966797,8.37639331817627,0.399181365966797,8.26385974884033,0.399181365966797,8.23954105377197,0.399181365966797,8.24287891387939,0.399181365966797,8.23811054229736,0.399181365966797,8.09791564941406,0.399181365966797,8.00683975219727,0.399181365966797,7.97250747680664,0.399181365966797,8.58858585357666,0.399181365966797,8.49607944488525,0.399181365966797,8.4116792678833,0.399181365966797,8.36924076080322,0.399181365966797,5.21828651428223,0.399181365966797,5.34560203552246,0.399181365966797,5.45527458190918,0.399181365966797,5.52441596984863
0.44918155670166,6.72652721405029,0.44918155670166,6.79137706756592,0.44918155670166,6.81331157684326,0.44918155670166,6.85145854949951,0.44918155670166,7.81562805175781,0.44918155670166,7.78177261352539,0.44918155670166,7.78797149658203,0.44918155670166,7.78034210205078,0.44918155670166,7.95772552490234,0.44918155670166,7.94389724731445,0.44918155670166,7.94628143310547,0.44918155670166,7.95629501342773,0.44918155670166,8.4722375869751,0.44918155670166,8.35541248321533,0.44918155670166,8.32775592803955,0.44918155670166,8.33300113677979,0.44918155670166,8.30868244171143,0.44918155670166,8.16324710845947,0.44918155670166,8.0735969543457,0.44918155670166,8.03974151611328,0.44918155670166,8.68013858795166,0.44918155670166,8.580002784729,0.44918155670166,8.49417209625244,0.44918155670166,8.43885898590088,0.44918155670166,5.37135124206543,0.44918155670166,5.49771308898926,0.44918155670166,5.5964183807373,0.44918155670166,5.66794872283936
0.499181747436523,6.87148571014404,0.499181747436523,6.92584991455078,0.499181747436523,6.94921493530273,0.499181747436523,6.98736190795898,0.499181747436523,7.96154022216797,0.499181747436523,7.92291641235352,0.499181747436523,7.92959213256836,0.499181747436523,7.91957855224609,0.499181747436523,8.10506820678711,0.499181747436523,8.08742523193359,0.499181747436523,8.0888557434082,0.499181747436523,8.09505462646484,0.499181747436523,8.60336780548096,0.499181747436523,8.48272800445557,0.499181747436523,8.45459461212158,0.499181747436523,8.45983982086182,0.499181747436523,8.40261936187744,0.499181747436523,8.25670719146729,0.499181747436523,8.16992282867432,0.499181747436523,8.14226627349854,0.499181747436523,8.78790378570557,0.499181747436523,8.68729114532471,0.499181747436523,8.59907627105713,0.499181747436523,8.53661060333252,0.499181747436523,5.5186939239502,0.499181747436523,5.63790798187256,0.499181747436523,5.72707653045654,0.499181747436523,5.80098628997803
0.549103736877441,7.02693939208984,0.549103736877441,7.07271575927734,0.549103736877441,7.0965576171875,0.549103736877441,7.13375091552734,0.549103736877441,8.12414169311523,0.549103736877441,8.08361053466797,0.549103736877441,8.0888557434082,0.549103736877441,8.07931900024414,0.549103736877441,8.2743501663208,0.549103736877441,8.25718402862549,0.549103736877441,8.25813770294189,0.549103736877441,8.26433658599854,0.549103736877441,8.77359867095947,0.549103736877441,8.64723682403564,0.549103736877441,8.62053394317627,0.549103736877441,8.62911701202393,0.549103736877441,8.52755069732666,0.549103736877441,8.38449954986572,0.549103736877441,8.30152988433838,0.549103736877441,8.28245639801025,0.549103736877441,8.91712665557861,0.549103736877441,8.81794452667236,0.549103736877441,8.72829914093018,0.549103736877441,8.66583347320557,0.549103736877441,5.66174983978271,0.549103736877441,5.77714443206787,0.549103736877441,5.86440563201904,0.549103736877441,5.93974590301514
0.599103927612305,7.19478607177734,0.599103927612305,7.22959518432617,0.599103927612305,7.25534439086914,0.599103927612305,7.29063034057617,0.599103927612305,8.30296039581299,0.599103927612305,8.26004505157471,0.599103927612305,8.26576709747314,0.599103927612305,8.25766086578369,0.599103927612305,8.46651554107666,0.599103927612305,8.44934940338135,0.599103927612305,8.45364093780518,0.599103927612305,8.45983982086182,0.599103927612305,8.98006916046143,0.599103927612305,8.85084629058838,0.599103927612305,8.82271289825439,0.599103927612305,8.83320331573486,0.599103927612305,8.68872165679932,0.599103927612305,8.5485315322876,0.599103927612305,8.46937656402588,0.599103927612305,8.46031665802002,0.599103927612305,9.07066822052002,0.599103927612305,8.97148609161377,0.599103927612305,8.8842248916626,0.599103927612305,8.82605075836182,0.599103927612305,5.80575466156006,0.599103927612305,5.92353343963623,0.599103927612305,6.00554943084717,0.599103927612305,6.08327388763428
0.649104118347168,7.37264633178711,0.649104118347168,7.40077972412109,0.649104118347168,7.42891311645508,0.649104118347168,7.46133804321289,0.649104118347168,8.49989414215088,0.649104118347168,8.46031665802002,0.649104118347168,8.46603870391846,0.649104118347168,8.46270084381104,0.649104118347168,8.6868143081665,0.649104118347168,8.67298603057861,0.649104118347168,8.67775440216064,0.649104118347168,8.68729114532471,0.649104118347168,9.23088550567627,0.649104118347168,9.10166263580322,0.649104118347168,9.07162189483643,0.649104118347168,9.08497333526611,0.649104118347168,8.89423847198486,0.649104118347168,8.75500202178955,0.649104118347168,8.68013858795166,0.649104118347168,8.67870807647705,0.649104118347168,9.26092624664307,0.649104118347168,9.16031360626221,0.649104118347168,9.08020496368408,0.649104118347168,9.02632236480713,0.649104118347168,5.95881938934326,0.649104118347168,6.0718297958374,0.649104118347168,6.14860057830811,0.649104118347168,6.22918605804443
0.699026107788086,7.55813598632813,0.699026107788086,7.5848388671875,0.699026107788086,7.61297225952148,0.699026107788086,7.64444351196289,0.699026107788086,8.71971607208252,0.699026107788086,8.68299961090088,0.699026107788086,8.69110584259033,0.699026107788086,8.69110584259033,0.699026107788086,8.93858432769775,0.699026107788086,8.92809391021729,0.699026107788086,8.93333911895752,0.699026107788086,8.9452600479126,0.699026107788086,9.52605247497559,0.699026107788086,9.39587593078613,0.699026107788086,9.36296939849854,0.699026107788086,9.38061714172363,0.699026107788086,9.14314746856689,0.699026107788086,9.00391101837158,0.699026107788086,8.9300012588501,0.699026107788086,8.93620014190674,0.699026107788086,9.49267387390137,0.699026107788086,9.3906307220459,0.699026107788086,9.31433200836182,0.699026107788086,9.26807880401611,0.699026107788086,6.11951351165771,0.699026107788086,6.22918605804443,0.699026107788086,6.29546642303467,0.699026107788086,6.38511180877686
0.749026298522949,7.75459289550781,0.749026298522949,7.77795791625977,0.749026298522949,7.80799865722656,0.749026298522949,7.83803939819336,0.749026298522949,8.96481037139893,0.749026298522949,8.93143177032471,0.749026298522949,8.94239902496338,0.749026298522949,8.94716739654541,0.749026298522949,9.2199182510376,0.749026298522949,9.21705722808838,0.749026298522949,9.22182559967041,0.749026298522949,9.23756122589111,0.749026298522949,9.86556053161621,0.749026298522949,9.73586082458496,0.749026298522949,9.70009803771973,0.749026298522949,9.72346305847168,0.749026298522949,9.4368839263916,0.749026298522949,9.29430484771729,0.749026298522949,9.21848773956299,0.749026298522949,9.23183917999268,0.749026298522949,9.77686882019043,0.749026298522949,9.66719627380371,0.749026298522949,9.59567070007324,0.749026298522949,9.55275535583496,0.749026298522949,6.28688335418701,0.749026298522949,6.39083385467529,0.749026298522949,6.44996166229248,0.749026298522949,6.5443754196167
0.799026489257813,7.9658317565918,0.799026489257813,7.98681259155273,0.799026489257813,8.01637649536133,0.799026489257813,8.04546356201172,0.799026489257813,9.23946857452393,0.799026489257813,9.21419620513916,0.799026489257813,9.22945499420166,0.799026489257813,9.2351770401001,0.799026489257813,9.5432186126709,0.799026489257813,9.54846382141113,0.799026489257813,9.55180168151855,0.799026489257813,9.56896781921387,0.799026489257813,10.2603816986084,0.799026489257813,10.1297283172607,0.799026489257813,10.0906276702881,0.799026489257813,10.1149463653564,0.799026489257813,9.77877616882324,0.799026489257813,9.63334083557129,0.799026489257813,9.55370903015137,0.799026489257813,9.57087516784668,0.799026489257813,10.1244831085205,0.799026489257813,10.0043201446533,0.799026489257813,9.93279457092285,0.799026489257813,9.88797187805176,0.799026489257813,6.46426677703857,0.799026489257813,6.56154155731201,0.799026489257813,6.61447048187256,0.799026489257813,6.7122220993042
0.84894847869873,8.19042682647705,0.84894847869873,8.21140766143799,0.84894847869873,8.24144840240479,0.84894847869873,8.27053546905518,0.84894847869873,9.54989433288574,0.84894847869873,9.53129768371582,0.84894847869873,9.55275535583496,0.84894847869873,9.5580005645752,0.84894847869873,9.9103832244873,0.84894847869873,9.92135047912598,0.84894847869873,9.92707252502441,0.84894847869873,9.94328498840332,0.84894847869873,10.7047986984253,0.84894847869873,10.5760478973389,0.84894847869873,10.531702041626,0.84894847869873,10.5545902252197,0.84894847869873,10.1683521270752,0.84894847869873,10.0205326080322,0.84894847869873,9.93470191955566,0.84894847869873,9.95234489440918,0.84894847869873,10.5383777618408,0.84894847869873,10.4053401947021,0.84894847869873,10.327615737915,0.84894847869873,10.2765941619873,0.84894847869873,6.6516637802124,0.84894847869873,6.742262840271,0.84894847869873,6.79328441619873,0.84894847869873,6.8986701965332
0.898948669433594,8.43790531158447,0.898948669433594,8.45936298370361,0.898948669433594,8.49131107330322,0.898948669433594,8.51992130279541,0.898948669433594,9.90466117858887,0.898948669433594,9.89941596984863,0.898948669433594,9.9256420135498,0.898948669433594,9.92850303649902,0.898948669433594,10.3266620635986,0.898948669433594,10.3505039215088,0.898948669433594,10.3576564788818,0.898948669433594,10.3719615936279,0.898948669433594,11.2188291549683,0.898948669433594,11.0834074020386,0.898948669433594,11.0362005233765,0.898948669433594,11.0571813583374,0.898948669433594,10.6161022186279,0.898948669433594,10.4635143280029,0.898948669433594,10.3705310821533,0.898948669433594,10.3872203826904,0.898948669433594,11.0319089889526,0.898948669433594,10.8840894699097,0.898948669433594,10.7963514328003,0.898948669433594,10.7334089279175,0.898948669433594,6.85098171234131,0.898948669433594,6.93777084350586,0.898948669433594,6.98354721069336,0.898948669433594,7.08940505981445
0.948948860168457,8.70970249176025,0.948948860168457,8.73545169830322,0.948948860168457,8.763108253479,0.948948860168457,8.79648685455322,0.948948860168457,10.3128337860107,0.948948860168457,10.3195095062256,0.948948860168457,10.3524112701416,0.948948860168457,10.3552722930908,0.948948860168457,10.7992124557495,0.948948860168457,10.8383131027222,0.948948860168457,10.844988822937,0.948948860168457,10.8583402633667,0.948948860168457,11.8000936508179,0.948948860168457,11.6594266891479,0.948948860168457,11.6088819503784,0.948948860168457,11.6241407394409,0.948948860168457,11.1258459091187,0.948948860168457,10.9689664840698,0.948948860168457,10.8631086349487,0.948948860168457,10.8783674240112,0.948948860168457,11.6050672531128,0.948948860168457,11.4429426193237,0.948948860168457,11.3361310958862,0.948948860168457,11.2569761276245,0.948948860168457,7.06699371337891,0.948948860168457,7.14424133300781,0.948948860168457,7.18715667724609,0.948948860168457,7.28824615478516
0.998870849609375,9.01297092437744,0.998870849609375,9.04205799102783,0.998870849609375,9.0673303604126,0.998870849609375,9.10500049591064,0.998870849609375,10.7806158065796,0.998870849609375,10.8030271530151,0.998870849609375,10.8416509628296,0.998870849609375,10.844988822937,0.998870849609375,11.3404226303101,0.998870849609375,11.3938283920288,0.998870849609375,11.4019346237183,0.998870849609375,11.4119482040405,0.998870849609375,12.4543190002441,0.998870849609375,12.3079299926758,0.998870849609375,12.2550010681152,0.998870849609375,12.2678756713867,0.998870849609375,11.699481010437,0.998870849609375,11.5368795394897,0.998870849609375,11.4191007614136,0.998870849609375,11.4324522018433,0.998870849609375,12.2602462768555,0.998870849609375,12.0790481567383,0.998870849609375,11.9474411010742,0.998870849609375,11.8525457382202,0.998870849609375,7.30350494384766,0.998870849609375,7.36835479736328,0.998870849609375,7.40840911865234,0.998870849609375,7.50520706176758
0.948948860168457,7.65350341796875,0.948948860168457,7.63252258300781,0.948948860168457,7.61917114257813,0.948948860168457,7.62918472290039,0.948948860168457,8.92380237579346,0.948948860168457,8.9300012588501,0.948948860168457,8.94239902496338,0.948948860168457,8.91760349273682,0.948948860168457,9.37202930450439,0.948948860168457,9.37775611877441,0.948948860168457,9.35486316680908,0.948948860168457,9.33483600616455,0.948948860168457,10.1387882232666,0.948948860168457,9.99287605285645,0.948948860168457,9.93374824523926,0.948948860168457,9.91467475891113,0.948948860168457,9.62094306945801,0.948948860168457,9.46454048156738,0.948948860168457,9.34723377227783,0.948948860168457,9.33006763458252,0.948948860168457,9.94709968566895,0.948948860168457,9.78306770324707,0.948948860168457,9.66671943664551,0.948948860168457,9.5732593536377,0.948948860168457,6.45902156829834,0.948948860168457,6.46331310272217,0.948948860168457,6.44519329071045,0.948948860168457,6.49240016937256
0.898948669433594,6.43041133880615,0.898948669433594,6.37271404266357,0.898948669433594,6.3307523727417,0.898948669433594,6.31787776947021,0.898948669433594,7.28490829467773,0.898948669433594,7.27394104003906,0.898948669433594,7.27108001708984,0.898948669433594,7.23197937011719,0.898948669433594,7.63729095458984,0.898948669433594,7.60629653930664,0.898948669433594,7.56290435791016,0.898948669433594,7.52523422241211,0.898948669433594,8.11555862426758,0.898948669433594,7.97775268554688,0.898948669433594,7.91767120361328,0.898948669433594,7.87904739379883,0.898948669433594,7.79130935668945,0.898948669433594,7.65016555786133,0.898948669433594,7.5390625,0.898948669433594,7.50663757324219,0.898948669433594,7.94055938720703,0.898948669433594,7.7989387512207,0.898948669433594,7.7073860168457,0.898948669433594,7.62346267700195,0.898948669433594,5.68082332611084,0.898948669433594,5.63504695892334,0.898948669433594,5.56733131408691,0.898948669433594,5.57829856872559
0.84894847869873,5.30268669128418,0.84894847869873,5.21590232849121,0.84894847869873,5.15152931213379,0.84894847869873,5.1233959197998,0.84894847869873,5.79431056976318,0.84894847869873,5.77142238616943,0.84894847869873,5.75664043426514,0.84894847869873,5.70991039276123,0.84894847869873,6.05847835540771,0.84894847869873,6.00173473358154,0.84894847869873,5.94356060028076,0.84894847869873,5.89349269866943,0.84894847869873,6.28926753997803,0.84894847869873,6.16385936737061,0.84894847869873,6.10425472259521,0.84894847869873,6.0560941696167,0.84894847869873,6.13381862640381,0.84894847869873,6.00793361663818,0.84894847869873,5.90541362762451,0.84894847869873,5.86583614349365,0.84894847869873,6.14001750946045,0.84894847869873,6.02366924285889,0.84894847869873,5.95548152923584,0.84894847869873,5.88490962982178,0.84894847869873,4.94315147399902,0.84894847869873,4.85350608825684,0.84894847869873,4.74955558776855,0.84894847869873,4.72809791564941
0.799026489257813,4.25793170928955,0.799026489257813,4.14730548858643,0.799026489257813,4.0671968460083,0.799026489257813,4.02666568756104,0.799026489257813,4.42959785461426,0.799026489257813,4.39669609069824,0.799026489257813,4.37332630157471,0.799026489257813,4.32135105133057,0.799026489257813,4.61079597473145,0.799026489257813,4.53545570373535,0.799026489257813,4.46869850158691,0.799026489257813,4.41195487976074,0.799026489257813,4.63177680969238,0.799026489257813,4.51638221740723,0.799026489257813,4.45963859558105,0.799026489257813,4.4052791595459,0.799026489257813,4.62033271789551,0.799026489257813,4.51066017150879,0.799026489257813,4.42244529724121,0.799026489257813,4.37523365020752,0.799026489257813,4.5125675201416,0.799026489257813,4.41767692565918,0.799026489257813,4.37141895294189,0.799026489257813,4.31515216827393,0.799026489257813,4.24076557159424,0.799026489257813,4.11058902740479,0.799026489257813,3.98184299468994,0.799026489257813,3.93463611602783
0.749026298522949,3.28136920928955,0.749026298522949,3.15405368804932,0.749026298522949,3.06201934814453,0.749026298522949,3.01004409790039,0.749026298522949,3.16978931427002,0.749026298522949,3.12925815582275,0.749026298522949,3.09968948364258,0.749026298522949,3.04580688476563,0.749026298522949,3.27707767486572,0.749026298522949,3.18600177764893,0.749026298522949,3.11447143554688,0.749026298522949,3.05391311645508,0.749026298522949,3.11494827270508,0.749026298522949,3.01290512084961,0.749026298522949,2.95854568481445,0.749026298522949,2.89989471435547,0.749026298522949,3.23320865631104,0.749026298522949,3.14070224761963,0.749026298522949,3.06488037109375,0.749026298522949,3.01242828369141,0.749026298522949,3.03150177001953,0.749026298522949,2.95759201049805,0.749026298522949,2.92898178100586,0.749026298522949,2.88415908813477,0.749026298522949,3.56508731842041,0.749026298522949,3.40153217315674,0.749026298522949,3.25609683990479,0.749026298522949,3.18838596343994
0.699026107788086,2.37298965454102,0.699026107788086,2.23136901855469,0.699026107788086,2.13027954101563,0.699026107788086,2.06829071044922,0.699026107788086,2.01011657714844,0.699026107788086,1.96386337280273,0.699026107788086,1.92667007446289,0.699026107788086,1.87373638153076,0.699026107788086,2.0496940612793,0.699026107788086,1.94574356079102,0.699026107788086,1.87230587005615,0.699026107788086,1.80936336517334,0.699026107788086,1.73211574554443,0.699026107788086,1.64151668548584,0.699026107788086,1.59049510955811,0.699026107788086,1.5289831161499,0.699026107788086,1.96577072143555,0.699026107788086,1.88804626464844,0.699026107788086,1.82128429412842,0.699026107788086,1.76454067230225,0.699026107788086,1.68729305267334,0.699026107788086,1.63197994232178,0.699026107788086,1.61481380462646,0.699026107788086,1.57905101776123,0.699026107788086,2.91610717773438,0.699026107788086,2.72584915161133,0.699026107788086,2.57087707519531,0.699026107788086,2.48790740966797
0.649104118347168,1.52469158172607,0.649104118347168,1.37115001678467,0.649104118347168,1.26338481903076,0.649104118347168,1.19472026824951,0.649104118347168,0.93818187713623,0.649104118347168,0.885252952575684,0.649104118347168,0.842814445495605,0.649104118347168,0.792269706726074,0.649104118347168,0.917201042175293,0.649104118347168,0.80228328704834,0.649104118347168,0.725512504577637,0.649104118347168,0.663046836853027,0.649104118347168,0.468015670776367,0.649104118347168,0.388860702514648,0.649104118347168,0.34022331237793,0.649104118347168,0.275850296020508,0.649104118347168,0.804667472839355,0.649104118347168,0.737433433532715,0.649104118347168,0.67878246307373,0.649104118347168,0.618219375610352,0.649104118347168,0.46229362487793,0.649104118347168,0.423669815063477,0.649104118347168,0.413179397583008,0.649104118347168,0.38456916809082,0.649104118347168,2.29669570922852,0.649104118347168,2.08354949951172,0.649104118347168,1.92285537719727,0.649104118347168,1.82557582855225
0.599103927612305,0.735049247741699,0.599103927612305,0.571966171264648,0.599103927612305,0.460386276245117,0.599103927612305,0.38456916809082,0.599103927612305,-0.0512599945068359,0.599103927612305,-0.109434127807617,0.599103927612305,-0.158548355102539,0.599103927612305,-0.206708908081055,0.599103927612305,-0.12660026550293,0.599103927612305,-0.251531600952148,0.599103927612305,-0.330686569213867,0.599103927612305,-0.393152236938477,0.599103927612305,-0.683073997497559,0.599103927612305,-0.753645896911621,0.599103927612305,-0.800375938415527,0.599103927612305,-0.867609977722168,0.599103927612305,-0.260114669799805,0.599103927612305,-0.319719314575195,0.599103927612305,-0.374555587768555,0.599103927612305,-0.439882278442383,0.599103927612305,-0.650649070739746,0.599103927612305,-0.676398277282715,0.599103927612305,-0.684027671813965,0.599103927612305,-0.708823204040527,0.599103927612305,1.70350551605225,0.599103927612305,1.47510051727295,0.599103927612305,1.31106853485107,0.599103927612305,1.20282649993896
