receptor_0mA_1min: CV i vs E Scan 2,,receptor_0mA_1min: CV i vs E Scan 3,,receptor_0mA_1min: CV i vs E Scan 4,,receptor_0mA_1min: CV i vs E Scan 5,,receptor_0mA_5min: CV i vs E Scan 2,,receptor_0mA_5min: CV i vs E Scan 3,,receptor_0mA_5min: CV i vs E Scan 4,,receptor_0mA_5min: CV i vs E Scan 5,,receptor_0mA_10min: CV i vs E Scan 2,,receptor_0mA_10min: CV i vs E Scan 3,,receptor_0mA_10min: CV i vs E Scan 4,,receptor_0mA_10min: CV i vs E Scan 5,,receptor_0mA_15min: CV i vs E Scan 2,,receptor_0mA_15min: CV i vs E Scan 3,,receptor_0mA_15min: CV i vs E Scan 4,,receptor_0mA_15min: CV i vs E Scan 5,,receptor_0mA_20min: CV i vs E Scan 2 [1],,receptor_0mA_20min: CV i vs E Scan 3 [1],,receptor_0mA_20min: CV i vs E Scan 4 [1],,receptor_0mA_20min: CV i vs E Scan 5 [1],,receptor_0mA_25min: CV i vs E Scan 2,,receptor_0mA_25min: CV i vs E Scan 3,,receptor_0mA_25min: CV i vs E Scan 4,,receptor_0mA_25min: CV i vs E Scan 5,,receptor_0mA_30min: CV i vs E Scan 2,,receptor_0mA_30min: CV i vs E Scan 3,,receptor_0mA_30min: CV i vs E Scan 4,,receptor_0mA_30min: CV i vs E Scan 5
Date and time measurement:,2025-07-04 12:22:01,Date and time measurement:,2025-07-04 12:22:01,Date and time measurement:,2025-07-04 12:22:01,Date and time measurement:,2025-07-04 12:22:01,Date and time measurement:,2025-07-04 12:26:21,Date and time measurement:,2025-07-04 12:26:21,Date and time measurement:,2025-07-04 12:26:21,Date and time measurement:,2025-07-04 12:26:21,Date and time measurement:,2025-07-04 12:30:50,Date and time measurement:,2025-07-04 12:30:50,Date and time measurement:,2025-07-04 12:30:50,Date and time measurement:,2025-07-04 12:30:50,Date and time measurement:,2025-07-04 12:35:11,Date and time measurement:,2025-07-04 12:35:11,Date and time measurement:,2025-07-04 12:35:11,Date and time measurement:,2025-07-04 12:35:11,Date and time measurement:,2025-07-04 12:40:55,Date and time measurement:,2025-07-04 12:40:55,Date and time measurement:,2025-07-04 12:40:55,Date and time measurement:,2025-07-04 12:40:55,Date and time measurement:,2025-07-04 12:46:26,Date and time measurement:,2025-07-04 12:46:26,Date and time measurement:,2025-07-04 12:46:26,Date and time measurement:,2025-07-04 12:46:26,Date and time measurement:,2025-07-04 12:50:52,Date and time measurement:,2025-07-04 12:50:52,Date and time measurement:,2025-07-04 12:50:52,Date and time measurement:,2025-07-04 12:50:52,
V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA
0.0993366241455078,3.87186050415039,0.0993366241455078,4.00065517425537,0.0993366241455078,4.04562091827393,0.0993366241455078,4.08887004852295,0.0993366241455078,2.88966846466064,0.0993366241455078,3.09070301055908,0.0993366241455078,3.23575782775879,0.0993366241455078,3.34285545349121,0.0993366241455078,2.57428646087646,0.0993366241455078,2.70393943786621,0.0993366241455078,2.80960655212402,0.0993366241455078,2.92099666595459,0.0993366241455078,2.77703857421875,0.0993366241455078,2.96181392669678,0.0993366241455078,3.10114574432373,0.0993366241455078,3.22979736328125,0.0993366241455078,4.34130859375,0.0993366241455078,4.67991256713867,0.0993366241455078,4.77423095703125,0.0993366241455078,4.82549095153809,0.0993366241455078,3.80419731140137,0.0993366241455078,3.97066211700439,0.0993366241455078,4.07442188262939,0.0993366241455078,4.17336654663086,0.0993366241455078,2.96686840057373,0.0993366241455078,3.15240669250488,0.0993366241455078,3.29569625854492,0.0993366241455078,3.45553302764893
0.149336814880371,4.14504241943359,0.149336814880371,4.28742599487305,0.149336814880371,4.3408317565918,0.149336814880371,4.38713359832764,0.149336814880371,3.15655517578125,0.149336814880371,3.35506248474121,0.149336814880371,3.50369358062744,0.149336814880371,3.61613178253174,0.149336814880371,2.82138442993164,0.149336814880371,2.952467918396,0.149336814880371,3.06690883636475,0.149336814880371,3.18878936767578,0.149336814880371,3.05446338653564,0.149336814880371,3.23246765136719,0.149336814880371,3.37685489654541,0.149336814880371,3.50884342193604,0.149336814880371,4.67805290222168,0.149336814880371,5.00134944915771,0.149336814880371,5.10506153106689,0.149336814880371,5.15985107421875,0.149336814880371,4.11461925506592,0.149336814880371,4.28084564208984,0.149336814880371,4.39333248138428,0.149336814880371,4.49966716766357,0.149336814880371,3.23475646972656,0.149336814880371,3.4268274307251,0.149336814880371,3.58208560943604,0.149336814880371,3.75446319580078
0.199337005615234,4.41593456268311,0.199337005615234,4.56952381134033,0.199337005615234,4.63008308410645,0.199337005615234,4.67981719970703,0.199337005615234,3.41032886505127,0.199337005615234,3.61427211761475,0.199337005615234,3.77201080322266,0.199337005615234,3.89346218109131,0.199337005615234,3.05908870697021,0.199337005615234,3.19536972045898,0.199337005615234,3.32039642333984,0.199337005615234,3.45620059967041,0.199337005615234,3.31453132629395,0.199337005615234,3.49735164642334,0.199337005615234,3.6540412902832,0.199337005615234,3.79485130310059,0.199337005615234,4.99395847320557,0.199337005615234,5.32557487487793,0.199337005615234,5.4428768157959,0.199337005615234,5.50200462341309,0.199337005615234,4.42017841339111,0.199337005615234,4.5917444229126,0.199337005615234,4.71681976318359,0.199337005615234,4.83264350891113,0.199337005615234,3.50026035308838,0.199337005615234,3.70563507080078,0.199337005615234,3.87491226196289,0.199337005615234,4.06092739105225
0.249258995056152,4.67976951599121,0.249258995056152,4.84275245666504,0.249258995056152,4.90808010101318,0.249258995056152,4.96334552764893,0.249258995056152,3.66519927978516,0.249258995056152,3.88044452667236,0.249258995056152,4.05005550384521,0.249258995056152,4.18042373657227,0.249258995056152,3.29879570007324,0.249258995056152,3.44551944732666,0.249258995056152,3.58179950714111,0.249258995056152,3.73019218444824,0.249258995056152,3.58022594451904,0.249258995056152,3.77372741699219,0.249258995056152,3.94291019439697,0.249258995056152,4.09211254119873,0.249258995056152,5.3010425567627,0.249258995056152,5.63743114471436,0.249258995056152,5.7666540145874,0.249258995056152,5.83055019378662,0.249258995056152,4.72311401367188,0.249258995056152,4.90192890167236,0.249258995056152,5.04230976104736,0.249258995056152,5.16776657104492,0.249258995056152,3.76838684082031,0.249258995056152,3.99140453338623,0.249258995056152,4.17079162597656,0.249258995056152,4.37154006958008
0.299259185791016,4.92982387542725,0.299259185791016,5.10148525238037,0.299259185791016,5.17034149169922,0.299259185791016,5.23199653625488,0.299259185791016,3.92307376861572,0.299259185791016,4.15147972106934,0.299259185791016,4.33091354370117,0.299259185791016,4.47153377532959,0.299259185791016,3.54060077667236,0.299259185791016,3.69881629943848,0.299259185791016,3.84773254394531,0.299259185791016,4.00809383392334,0.299259185791016,3.85097503662109,0.299259185791016,4.05339336395264,0.299259185791016,4.23549842834473,0.299259185791016,4.3910436630249,0.299259185791016,5.60309410095215,0.299259185791016,5.93593120574951,0.299259185791016,6.07945919036865,0.299259185791016,6.14335536956787,0.299259185791016,5.02118587493896,0.299259185791016,5.2078685760498,0.299259185791016,5.36515235900879,0.299259185791016,5.50057411193848,0.299259185791016,4.0380392074585,0.299259185791016,4.27569580078125,0.299259185791016,4.46576404571533,0.299259185791016,4.67781448364258
0.349259376525879,5.16357040405273,0.349259376525879,5.34703254699707,0.349259376525879,5.42046546936035,0.349259376525879,5.48769950866699,0.349259376525879,4.18352317810059,0.349259376525879,4.42065525054932,0.349259376525879,4.61010265350342,0.349259376525879,4.75882911682129,0.349259376525879,3.78316879272461,0.349259376525879,3.9525899887085,0.349259376525879,4.11452388763428,0.349259376525879,4.28361129760742,0.349259376525879,4.11991214752197,0.349259376525879,4.33043670654297,0.349259376525879,4.52470111846924,0.349259376525879,4.68649291992188,0.349259376525879,5.88300228118896,0.349259376525879,6.21440410614014,0.349259376525879,6.35650157928467,0.349259376525879,6.42945766448975,0.349259376525879,5.31556129455566,0.349259376525879,5.50868034362793,0.349259376525879,5.67033290863037,0.349259376525879,5.81481456756592,0.349259376525879,4.30621337890625,0.349259376525879,4.55641078948975,0.349259376525879,4.75544357299805,0.349259376525879,4.97498035430908
0.399181365966797,5.38088798522949,0.399181365966797,5.56399345397949,0.399181365966797,5.64124584197998,0.399181365966797,5.71515560150146,0.399181365966797,4.44077777862549,0.399181365966797,4.68277359008789,0.399181365966797,4.88175868988037,0.399181365966797,5.03654003143311,0.399181365966797,4.02297115325928,0.399181365966797,4.20369338989258,0.399181365966797,4.37521266937256,0.399181365966797,4.55326366424561,0.399181365966797,4.38393878936768,0.399181365966797,4.59927845001221,0.399181365966797,4.80083847045898,0.399181365966797,4.96773242950439,0.399181365966797,6.14669322967529,0.399181365966797,6.46474361419678,0.399181365966797,6.60970211029053,0.399181365966797,6.68647289276123,0.399181365966797,5.59021949768066,0.399181365966797,5.78763484954834,0.399181365966797,5.95977306365967,0.399181365966797,6.10997676849365,0.399181365966797,4.5673303604126,0.399181365966797,4.82372665405273,0.399181365966797,5.03239154815674,0.399181365966797,5.25641059875488
0.44918155670166,5.57066917419434,0.44918155670166,5.75997829437256,0.44918155670166,5.84151744842529,0.44918155670166,5.92162609100342,0.44918155670166,4.69035530090332,0.44918155670166,4.93545055389404,0.44918155670166,5.1433048248291,0.44918155670166,5.30983924865723,0.44918155670166,4.25743293762207,0.44918155670166,4.45288944244385,0.44918155670166,4.62860488891602,0.44918155670166,4.8149528503418,0.44918155670166,4.64114570617676,0.44918155670166,4.86015701293945,0.44918155670166,5.06443500518799,0.44918155670166,5.23547744750977,0.44918155670166,6.38415813446045,0.44918155670166,6.68551921844482,0.44918155670166,6.83524608612061,0.44918155670166,6.91869735717773,0.44918155670166,5.84676265716553,0.44918155670166,6.05418682098389,0.44918155670166,6.22918605804443,0.44918155670166,6.38511180877686,0.44918155670166,4.82115173339844,0.44918155670166,5.0816011428833,0.44918155670166,5.30793190002441,0.44918155670166,5.52870750427246
0.499181747436523,5.73804378509521,0.499181747436523,5.93116283416748,0.499181747436523,6.01460933685303,0.499181747436523,6.1023473739624,0.499181747436523,4.92805957794189,0.499181747436523,5.17649269104004,0.499181747436523,5.39471626281738,0.499181747436523,5.56208610534668,0.499181747436523,4.48250102996826,0.499181747436523,4.69273948669434,0.499181747436523,4.87279319763184,0.499181747436523,5.06386280059814,0.499181747436523,4.88705158233643,0.499181747436523,5.11002063751221,0.499181747436523,5.31889915466309,0.499181747436523,5.49246788024902,0.499181747436523,6.58538341522217,0.499181747436523,6.87721252441406,0.499181747436523,7.02932357788086,0.499181747436523,7.12039947509766,0.499181747436523,6.07278347015381,0.499181747436523,6.29022121429443,0.499181747436523,6.4680814743042,0.499181747436523,6.62972927093506,0.499181747436523,5.0635290145874,0.499181747436523,5.32843589782715,0.499181747436523,5.56160926818848,0.499181747436523,5.77762126922607
0.549103736877441,5.887770652771,0.549103736877441,6.07469081878662,0.549103736877441,6.15909099578857,0.549103736877441,6.25588893890381,0.549103736877441,5.14907455444336,0.549103736877441,5.40282249450684,0.549103736877441,5.62121391296387,0.549103736877441,5.79431056976318,0.549103736877441,4.69545745849609,0.549103736877441,4.91885662078857,0.549103736877441,5.10429859161377,0.549103736877441,5.30173301696777,0.549103736877441,5.11841297149658,0.549103736877441,5.3513240814209,0.549103736877441,5.54778099060059,0.549103736877441,5.7199239730835,0.549103736877441,6.75561428070068,0.549103736877441,7.04267501831055,0.549103736877441,7.19860076904297,0.549103736877441,7.2953987121582,0.549103736877441,6.26208782196045,0.549103736877441,6.49430751800537,0.549103736877441,6.67264461517334,0.549103736877441,6.83810710906982,0.549103736877441,5.29696464538574,0.549103736877441,5.55111885070801,0.549103736877441,5.79001903533936,0.549103736877441,6.00411891937256
0.599103927612305,6.02748394012451,0.599103927612305,6.19580745697021,0.599103927612305,6.27782344818115,0.599103927612305,6.38368129730225,0.599103927612305,5.35037040710449,0.599103927612305,5.60070991516113,0.599103927612305,5.8276891708374,0.599103927612305,6.00030422210693,0.599103927612305,4.89253520965576,0.599103927612305,5.12575721740723,0.599103927612305,5.3212833404541,0.599103927612305,5.51106452941895,0.599103927612305,5.33749580383301,0.599103927612305,5.56351661682129,0.599103927612305,5.75330257415771,0.599103927612305,5.92448711395264,0.599103927612305,6.90629959106445,0.599103927612305,7.19430923461914,0.599103927612305,7.34880447387695,0.599103927612305,7.44894027709961,0.599103927612305,6.41658306121826,0.599103927612305,6.66215419769287,0.599103927612305,6.84525966644287,0.599103927612305,7.01215744018555,0.599103927612305,5.50295829772949,0.599103927612305,5.75425624847412,0.599103927612305,5.99219799041748,0.599103927612305,6.20343685150146
0.649104118347168,6.16576671600342,0.649104118347168,6.30548000335693,0.649104118347168,6.38558864593506,0.649104118347168,6.49526119232178,0.649104118347168,5.52441596984863,0.649104118347168,5.77666759490967,0.649104118347168,6.00888729095459,0.649104118347168,6.17959499359131,0.649104118347168,5.07158756256104,0.649104118347168,5.31603813171387,0.649104118347168,5.51249504089355,0.649104118347168,5.69989681243896,0.649104118347168,5.52680015563965,0.649104118347168,5.74996471405029,0.649104118347168,5.93688488006592,0.649104118347168,6.10759258270264,0.649104118347168,7.05173492431641,0.649104118347168,7.33926773071289,0.649104118347168,7.48947143554688,0.649104118347168,7.59246826171875,0.649104118347168,6.55438899993896,0.649104118347168,6.80854320526123,0.649104118347168,6.99880599975586,0.649104118347168,7.16712951660156,0.649104118347168,5.69083690643311,0.649104118347168,5.93783855438232,0.649104118347168,6.16958141326904,0.649104118347168,6.37986660003662
0.699026107788086,6.31358623504639,0.699026107788086,6.41658306121826,0.699026107788086,6.48906230926514,0.699026107788086,6.59778118133545,0.699026107788086,5.68177700042725,0.699026107788086,5.9335470199585,0.699026107788086,6.17148876190186,0.699026107788086,6.33599758148193,0.699026107788086,5.23783683776855,0.699026107788086,5.47959327697754,0.699026107788086,5.68416118621826,0.699026107788086,5.86678981781006,0.699026107788086,5.7051420211792,0.699026107788086,5.92114925384521,0.699026107788086,6.1023473739624,0.699026107788086,6.27353191375732,0.699026107788086,7.19669342041016,0.699026107788086,7.48899459838867,0.699026107788086,7.63252258300781,0.699026107788086,7.73313522338867,0.699026107788086,6.68551921844482,0.699026107788086,6.94635391235352,0.699026107788086,7.14042663574219,0.699026107788086,7.31304168701172,0.699026107788086,5.86440563201904,0.699026107788086,6.10330104827881,0.699026107788086,6.32646083831787,0.699026107788086,6.53960704803467
0.749026298522949,6.47571086883545,0.749026298522949,6.53817653656006,0.749026298522949,6.59253597259521,0.749026298522949,6.70506954193115,0.749026298522949,5.82387447357178,0.749026298522949,6.07421398162842,0.749026298522949,6.31740093231201,0.749026298522949,6.47714138031006,0.749026298522949,5.37993431091309,0.749026298522949,5.62312126159668,0.749026298522949,5.83674907684326,0.749026298522949,6.01508617401123,0.749026298522949,5.86869716644287,0.749026298522949,6.08136653900146,0.749026298522949,6.25684261322021,0.749026298522949,6.42707347869873,0.749026298522949,7.35214233398438,0.749026298522949,7.64110565185547,0.749026298522949,7.78081893920898,0.749026298522949,7.87714004516602,0.749026298522949,6.81807994842529,0.749026298522949,7.08320617675781,0.749026298522949,7.28204727172852,0.749026298522949,7.45466232299805,0.749026298522949,6.03082180023193,0.749026298522949,6.25827312469482,0.749026298522949,6.47284984588623,0.749026298522949,6.69028759002686
0.799026489257813,6.65786266326904,0.799026489257813,6.67932033538818,0.799026489257813,6.71555995941162,0.799026489257813,6.82523250579834,0.799026489257813,5.9650182723999,0.799026489257813,6.21392726898193,0.799026489257813,6.46045207977295,0.799026489257813,6.61303997039795,0.799026489257813,5.51154136657715,0.799026489257813,5.75664043426514,0.799026489257813,5.97550868988037,0.799026489257813,6.15098476409912,0.799026489257813,6.02891445159912,0.799026489257813,6.23776912689209,0.799026489257813,6.40799999237061,0.799026489257813,6.57584667205811,0.799026489257813,7.51903533935547,0.799026489257813,7.80179977416992,0.799026489257813,7.935791015625,0.799026489257813,8.02877426147461,0.799026489257813,6.96018218994141,0.799026489257813,7.22864151000977,0.799026489257813,7.42700576782227,0.799026489257813,7.5996208190918,0.799026489257813,6.19056224822998,0.799026489257813,6.41181468963623,0.799026489257813,6.61876201629639,0.799026489257813,6.83953762054443
0.84894847869873,6.85670375823975,0.84894847869873,6.83810710906982,0.84894847869873,6.85765743255615,0.84894847869873,6.96161270141602,0.84894847869873,6.11188411712646,0.84894847869873,6.35793209075928,0.84894847869873,6.6054105758667,0.84894847869873,6.75227642059326,0.84894847869873,5.64172267913818,0.84894847869873,5.88729381561279,0.84894847869873,6.10902309417725,0.84894847869873,6.28163814544678,0.84894847869873,6.18913173675537,0.84894847869873,6.39703273773193,0.84894847869873,6.56297206878662,0.84894847869873,6.7270040512085,0.84894847869873,7.69880294799805,0.84894847869873,7.97250747680664,0.84894847869873,8.10125350952148,0.84894847869873,8.18804264068604,0.84894847869873,7.11515426635742,0.84894847869873,7.38456726074219,0.84894847869873,7.58102416992188,0.84894847869873,7.75173187255859,0.84894847869873,6.35268688201904,0.84894847869873,6.56964778900146,0.84894847869873,6.77039623260498,0.84894847869873,6.99213027954102
0.898948669433594,7.07557678222656,0.898948669433594,7.01883316040039,0.898948669433594,7.0197868347168,0.898948669433594,7.11706161499023,0.898948669433594,6.27400875091553,0.898948669433594,6.51576519012451,0.898948669433594,6.76038265228271,0.898948669433594,6.90296173095703,0.898948669433594,5.78000545501709,0.898948669433594,6.02653026580811,0.898948669433594,6.24969005584717,0.898948669433594,6.42135143280029,0.898948669433594,6.36031627655029,0.898948669433594,6.56344890594482,0.898948669433594,6.72461986541748,0.898948669433594,6.88484191894531,0.898948669433594,7.89525985717773,0.898948669433594,8.16181659698486,0.898948669433594,8.27625751495361,0.898948669433594,8.36494922637939,0.898948669433594,7.294921875,0.898948669433594,7.56195068359375,0.898948669433594,7.75554656982422,0.898948669433594,7.92339324951172,0.898948669433594,6.53245449066162,0.898948669433594,6.74369335174561,0.898948669433594,6.93681716918945,0.898948669433594,7.1580696105957
0.948948860168457,7.31876373291016,0.948948860168457,7.22053527832031,0.948948860168457,7.20146179199219,0.948948860168457,7.29110717773438,0.948948860168457,6.45663738250732,0.948948860168457,6.69314861297607,0.948948860168457,6.93300247192383,0.948948860168457,7.06699371337891,0.948948860168457,5.93545436859131,0.948948860168457,6.1781644821167,0.948948860168457,6.39989376068115,0.948948860168457,6.56964778900146,0.948948860168457,6.54866695404053,0.948948860168457,6.74560070037842,0.948948860168457,6.89676284790039,0.948948860168457,7.05268859863281,0.948948860168457,8.11126708984375,0.948948860168457,8.37400913238525,0.948948860168457,8.47795963287354,0.948948860168457,8.56188297271729,0.948948860168457,7.50186920166016,0.948948860168457,7.76460647583008,0.948948860168457,7.95295715332031,0.948948860168457,8.11985015869141,0.948948860168457,6.73272609710693,0.948948860168457,6.93443298339844,0.948948860168457,7.11944580078125,0.948948860168457,7.34212875366211
0.998870849609375,7.58817672729492,0.998870849609375,7.447509765625,0.998870849609375,7.40554809570313,0.998870849609375,7.48613357543945,0.998870849609375,6.66120052337646,0.998870849609375,6.89247131347656,0.998870849609375,7.1265983581543,0.998870849609375,7.24676132202148,0.998870849609375,6.11093044281006,0.998870849609375,6.34839534759521,0.998870849609375,6.56630992889404,0.998870849609375,6.73177242279053,0.998870849609375,6.7575216293335,0.998870849609375,6.93824768066406,0.998870849609375,7.08272933959961,0.998870849609375,7.23579406738281,0.998870849609375,8.36065769195557,0.998870849609375,8.61481189727783,0.998870849609375,8.71017932891846,0.998870849609375,8.78695011138916,0.998870849609375,7.74219512939453,0.998870849609375,7.9973030090332,0.998870849609375,8.18136692047119,0.998870849609375,8.34301471710205,0.998870849609375,6.959228515625,0.998870849609375,7.15044021606445,0.998870849609375,7.32639312744141,0.998870849609375,7.54859924316406
0.948948860168457,6.78708553314209,0.948948860168457,6.59968852996826,0.948948860168457,6.52434825897217,0.948948860168457,6.56297206878662,0.948948860168457,5.95881938934326,0.948948860168457,6.12523555755615,0.948948860168457,6.29689693450928,0.948948860168457,6.37319087982178,0.948948860168457,5.48436164855957,0.948948860168457,5.66031932830811,0.948948860168457,5.82530498504639,0.948948860168457,5.94213008880615,0.948948860168457,6.05895519256592,0.948948860168457,6.17244243621826,0.948948860168457,6.26494884490967,0.948948860168457,6.36842250823975,0.948948860168457,7.39315032958984,0.948948860168457,7.5543212890625,0.948948860168457,7.59437561035156,0.948948860168457,7.61678695678711,0.948948860168457,6.87911987304688,0.948948860168457,7.04648971557617,0.948948860168457,7.16379165649414,0.948948860168457,7.26202011108398,0.948948860168457,6.2239408493042,0.948948860168457,6.35125637054443,0.948948860168457,6.46903514862061,0.948948860168457,6.62877559661865
0.898948669433594,6.0560941696167,0.898948669433594,5.83531856536865,0.898948669433594,5.73327541351318,0.898948669433594,5.73232173919678,0.898948669433594,5.31746864318848,0.898948669433594,5.4280948638916,0.898948669433594,5.54491996765137,0.898948669433594,5.58306694030762,0.898948669433594,4.91549491882324,0.898948669433594,5.03661155700684,0.898948669433594,5.15486717224121,0.898948669433594,5.22591590881348,0.898948669433594,5.41474342346191,0.898948669433594,5.4729175567627,0.898948669433594,5.5196475982666,0.898948669433594,5.5797290802002,0.898948669433594,6.52148723602295,0.898948669433594,6.60016536712646,0.898948669433594,6.58633708953857,0.898948669433594,6.56154155731201,0.898948669433594,6.08994960784912,0.898948669433594,6.18197917938232,0.898948669433594,6.23729228973389,0.898948669433594,6.28592967987061,0.898948669433594,5.55207252502441,0.898948669433594,5.62359809875488,0.898948669433594,5.69226741790771,0.898948669433594,5.796217918396
0.84894847869873,5.3670597076416,0.84894847869873,5.11862754821777,0.84894847869873,4.99274253845215,0.84894847869873,4.95602607727051,0.84894847869873,4.71426963806152,0.84894847869873,4.7719669342041,0.84894847869873,4.83872413635254,0.84894847869873,4.84206199645996,0.84894847869873,4.38000679016113,0.84894847869873,4.4520092010498,0.84894847869873,4.52496528625488,0.84894847869873,4.55643653869629,0.84894847869873,4.80343818664551,0.84894847869873,4.81392860412598,0.84894847869873,4.81869697570801,0.84894847869873,4.84015464782715,0.84894847869873,5.70275783538818,0.84894847869873,5.70037364959717,0.84894847869873,5.63838481903076,0.84894847869873,5.57734489440918,0.84894847869873,5.33892631530762,0.84894847869873,5.36467552185059,0.84894847869873,5.3675365447998,0.84894847869873,5.37325859069824,0.84894847869873,4.91406440734863,0.84894847869873,4.93552207946777,0.84894847869873,4.96079444885254,0.84894847869873,5.0151538848877
0.799026489257813,4.70950126647949,0.799026489257813,4.43341255187988,0.799026489257813,4.28415775299072,0.799026489257813,4.21692371368408,0.799026489257813,4.13586139678955,0.799026489257813,4.143967628479,0.799026489257813,4.16351795196533,0.799026489257813,4.13729190826416,0.799026489257813,3.86787891387939,0.799026489257813,3.89172077178955,0.799026489257813,3.92414569854736,0.799026489257813,3.92176151275635,0.799026489257813,4.21501636505127,0.799026489257813,4.18211460113525,0.799026489257813,4.15016651153564,0.799026489257813,4.13872241973877,0.799026489257813,4.91358757019043,0.799026489257813,4.84063148498535,0.799026489257813,4.73715782165527,0.799026489257813,4.64798927307129,0.799026489257813,4.61461067199707,0.799026489257813,4.58361625671387,0.799026489257813,4.54165458679199,0.799026489257813,4.50970649719238,0.799026489257813,4.29512500762939,0.799026489257813,4.27509784698486,0.799026489257813,4.26079273223877,0.799026489257813,4.27271366119385
0.749026298522949,4.07053470611572,0.749026298522949,3.76917362213135,0.749026298522949,3.60085010528564,0.749026298522949,3.50834369659424,0.749026298522949,3.57176303863525,0.749026298522949,3.53456974029541,0.749026298522949,3.51215839385986,0.749026298522949,3.46256732940674,0.749026298522949,3.36815357208252,0.749026298522949,3.34860324859619,0.749026298522949,3.34526538848877,0.749026298522949,3.31284046173096,0.749026298522949,3.6404275894165,0.749026298522949,3.57319355010986,0.749026298522949,3.50691318511963,0.749026298522949,3.46828937530518,0.749026298522949,4.14587497711182,0.749026298522949,4.01522159576416,0.749026298522949,3.87789249420166,0.749026298522949,3.76392841339111,0.749026298522949,3.91031742095947,0.749026298522949,3.83020877838135,0.749026298522949,3.75105381011963,0.749026298522949,3.686203956604,0.749026298522949,3.69192600250244,0.749026298522949,3.63327503204346,0.749026298522949,3.58559131622314,0.749026298522949,3.55984210968018
0.699026107788086,3.44873905181885,0.699026107788086,3.13068866729736,0.699026107788086,2.94662475585938,0.699026107788086,2.83266067504883,0.699026107788086,3.02244186401367,0.699026107788086,2.94614791870117,0.699026107788086,2.88749694824219,0.699026107788086,2.81740188598633,0.699026107788086,2.88225173950195,0.699026107788086,2.82360076904297,0.699026107788086,2.78879165649414,0.699026107788086,2.73109436035156,0.699026107788086,3.08300018310547,0.699026107788086,2.98572540283203,0.699026107788086,2.89083480834961,0.699026107788086,2.8278923034668,0.699026107788086,3.40820789337158,0.699026107788086,3.2279634475708,0.699026107788086,3.06249618530273,0.699026107788086,2.92707443237305,0.699026107788086,3.22987079620361,0.699026107788086,3.10541152954102,0.699026107788086,2.9962158203125,0.699026107788086,2.90180206298828,0.699026107788086,3.10636520385742,0.699026107788086,3.01242828369141,0.699026107788086,2.9356575012207,0.699026107788086,2.87700653076172
0.649104118347168,2.84839630126953,0.649104118347168,2.51699447631836,0.649104118347168,2.32006072998047,0.649104118347168,2.1870231628418,0.649104118347168,2.48838424682617,0.649104118347168,2.37728118896484,0.649104118347168,2.28715896606445,0.649104118347168,2.19942092895508,0.649104118347168,2.40922927856445,0.649104118347168,2.31529235839844,0.649104118347168,2.25378036499023,0.649104118347168,2.17081069946289,0.649104118347168,2.54274368286133,0.649104118347168,2.41256713867188,0.649104118347168,2.29955673217773,0.649104118347168,2.21372604370117,0.649104118347168,2.69914627075195,0.649104118347168,2.47646331787109,0.649104118347168,2.28668212890625,0.649104118347168,2.13123321533203,0.649104118347168,2.57183074951172,0.649104118347168,2.40827560424805,0.649104118347168,2.27237701416016,0.649104118347168,2.15316772460938,0.649104118347168,2.53749847412109,0.649104118347168,2.41113662719727,0.649104118347168,2.3090934753418,0.649104118347168,2.22040176391602
0.599103927612305,2.27237701416016,0.599103927612305,1.93048477172852,0.599103927612305,1.72257900238037,0.599103927612305,1.57142162322998,0.599103927612305,1.97101593017578,0.599103927612305,1.82843685150146,0.599103927612305,1.71018123626709,0.599103927612305,1.60670757293701,0.599103927612305,1.95051193237305,0.599103927612305,1.82462215423584,0.599103927612305,1.73497676849365,0.599103927612305,1.6353178024292,0.599103927612305,2.02108383178711,0.599103927612305,1.8646764755249,0.599103927612305,1.73163890838623,0.599103927612305,1.62530422210693,0.599103927612305,2.02060699462891,0.599103927612305,1.75881862640381,0.599103927612305,1.55044078826904,0.599103927612305,1.37830257415771,0.599103927612305,1.93668365478516,0.599103927612305,1.73831462860107,0.599103927612305,1.57952785491943,0.599103927612305,1.44029140472412,0.599103927612305,1.98770523071289,0.599103927612305,1.83177471160889,0.599103927612305,1.70493602752686,0.599103927612305,1.5900182723999
